index,text,author_is_TW
1813,"Have you been working?""  ""Hell, yes!"" shouted Jim Trivett. I've been working like a son- of-a-bitch. God!"" said Tom Grant, turning slowly to look at him.",1
1515,"What you want, son, is not a doctor, but a prophet. They come to you when they're sick, don't they?"" said Ben. They all want to get well, don't they? You do your best to cure them, don't you?""  ""No,"" said Coker.",1
5442,"Nine years have passed since first I waited in your vestibule. And I was not repulsed. No: I was taken in, was welcomed, was picked up and sustained just when my spirit reached its lowest ebb, was given life and hope, the restoration of my self-respect, the vindication of my self-belief, the renewal of my faith by the assurance of your own belief; and I was carried on, through all the struggle, doubt, confusion, desperation, effort of the years that were to follow, by your help and by the noble inspiration of your continued faith.",1
8189,"“Don’t worry,” Brett said. “I’ve never let you down, have I?”  “Heard from Mike?”  “Letter to-day.” “Good night, sir,” said the count.",0
8905,"“He sobered up afterward.” “Good. He was terrible. I don’t like Cohn, God knows, and I think it was a silly trick for him to go down to San Sebastian, but nobody has any business to talk like Mike.”",0
1680,"Helen laughed huskily. Well,"" said Eliza, ""how'd you leave Daisy and the children? They're all right, I suppose,"" said Helen wearily.",1
6657,"'Me too,' she said. 'I'd like to fight the Fascists. I could dress up like a boy and nobody could ever tell. Cut my hair off and all. '",0
5113,"What--what time is it? he managed finally to say. It's after eight o'clock,"" McHarg cried. I've been up an hour. Shaved and had a bath, and now,"" he smacked his bony hands together with an air of relish and sniffed zestfully at the breakfast-laden air, ""boy, I could eat a horse! Don't you smell it? he cried gleefully. Oatmeal, eggs and bacon, grilled tomatoes, toast and marmalade, coffee. Ali! he sighed with reverent enthusiasm. There's nothing like an English breakfast. Get up, George, get up! he cried again with shrill insistence. My God, man, I let you sleep a whole hour longer than I did because you looked as if you needed it! So get your clothes on! We don't want to keep breakfast waiting!""  George groaned, dragged his legs wearily from the covers, and stood groggily erect.",1
1971,"He leaped down on the walk just as his father lurched in from the street by the high obscuring hedge that shut the house from the spacious yard of the attorney Hall. Gant reeled destructively, across a border of lilies, on to the lawn, and strode for the veranda. He stumbled, cursing, on the bottom step and plunged forward in a sprawl upon the porch. The boy jumped for him, and half dragged, half lifted his great drunken body erect. The boarders shrank into a huddle with a quick scattering of chairs: he greeted them with a laugh of howling contempt.",1
6533,"Yah Freedom and pirates. Yah Capital and Democrats, says the ugly one with the mustache. Then he contradicts himself and says, Freedom is the greatest of all ideals. I just got to get a chance to write this music in me and be a musician. I got to have a chance, says the girl. We are not allowed to serve, says the black Doctor. That is the Godlike need of my people. Aha, says the owner of the New York Café. He is a thoughtful one.",0
878,"Helen took Mrs. Morgan often to Gant's and cooked great meals for her. She also brought her presents of candy and scented soap from town. They called in McGuire at the birth of the child. From below Eugene heard the quiet commotion in the upstairs room, the low moans of the woman, and finally a high piercing wail. Eliza, greatly excited, kept kettles seething with hot water constantly over the gas flames of the stove. From time to time she rushed upstairs with a boiling kettle, descending a moment later more slowly, pausing from step to step while she listened attentively to the sounds in the room.",1
8609,Montoya came up to our table. He had a telegram in his hand. “It’s for you.” He handed it to me.,0
4946,"Turning away from the phone, he was silent a moment, looking a little rueful in his wry, puckered way. Then, with a shrug of his shoulders and a little sigh, he said:  ""Well, cat's out of the bag, I guess. The news has got round. They all know I've left Bradford-Howell. I suppose they'll all be on my tail now. That was Wilson Fothergill,"" he said, mentioning the name of one of America's largest publishers. He's sailing to-night. Suddenly his face was twisted with demonic glee. He laughed a high, dry cackle. Christ, Georgie!"" he squeaked, prodding Webber in the ribs. Isn't it wonderful? Isn't it marvellous? Can you beat it?""  Mr. Donald Stoat cleared his throat with premonitory emphasis and arched his eyebrows significantly.",1
