season_name,season,full_name,castaway_id,castaway,age,city,state,personality_type,episode,day,order,result,jury_status,original_tribe,swapped_tribe,swapped_tribe_2,merged_tribe,total_votes_received,immunity_idols_won,short_name,date_of_birth,date_of_death,gender,race,ethnicity,occupation
Survivor: China,15,Amanda Kimmel,235,Amanda,22,Los Angeles,California,ISFP,15,39,14,2nd runner-up,,Fei Long,Fei Long,,Hae Da Fung,0,2,Amanda,1984-08-03,,Female,,,Hiking Guide;Aspiring Designer
Survivor: China,15,Denise Martin,234,Denise,40,Douglas,Massachusetts,ISFP,14,38,13,13th voted out,7th jury member,Fei Long,Fei Long,,Hae Da Fung,3,0,Denise,1967-05-05,,Female,,,School Lunch Lady
Survivor: China,15,Peih-Gee Law,233,Peih-Gee,29,Marina del Rey,California,ENTP,13,36,12,12th voted out,6th jury member,Zhan Hu,Zhan Hu,,Hae Da Fung,8,0,Peih-Gee,1978-04-07,,Female,Asian,,Jeweler
Survivor: China,15,Erik Huffman,232,Erik,26,Nashville,Tennessee,ISFP,12,33,11,11th voted out,5th jury member,Zhan Hu,Zhan Hu,,Hae Da Fung,5,1,Erik,1981-01-31,,Male,,,Musician
Survivor: China,15,James Clement,231,James,30,Lafayette,Louisiana,ISTP,11,30,10,10th voted out,4th jury member,Fei Long,Zhan Hu,,Hae Da Fung,9,0,James,1977-03-09,,Male,Black,,Gravedigger
Survivor: China,15,Michael Zernow,230,Frosti,20,Chicago,Illinois,ESFP,9,27,9,9th voted out,3rd jury member,Zhan Hu,Fei Long,,Hae Da Fung,7,1,Frosti,1987-02-15,,Male,Asian,Japanese Russian American,Student/Athlete
Survivor: China,15,Jean-Robert Bellande,229,Jean-Robert,36,Las Vegas,Nevada,INTP,8,24,8,8th voted out,2nd jury member,Fei Long,Fei Long,,Hae Da Fung,12,0,Jean-Robert,1970-09-17,,Male,,,Poker Player
Survivor: China,15,Jaime Dugan,228,Jaime,22,Columbia,South Carolina,ESFJ,7,21,7,7th voted out,1st jury member,Zhan Hu,Zhan Hu,,Hae Da Fung,7,0,Jaime,1985-06-30,,Female,,,Student
Survivor: China,15,Sherea Lloyd,227,Sherea,26,Atlanta,Georgia,ESFP,6,18,6,6th voted out,,Zhan Hu,Fei Long,,,6,0,Sherea,1981-07-31,,Female,Black,,Elementary Teacher
Survivor: China,15,Aaron Reisberger,226,Aaron,32,Venice,California,ISTJ,5,15,5,5th voted out,,Fei Long,Zhan Hu,,,3,0,Aaron,1975-04-25,,Male,,,Surfing Instructor
Survivor: China,15,Dave Cruser,225,Dave,37,Simi Valley,California,ESTP,4,12,4,4th voted out,,Zhan Hu,,,,6,0,Dave,1969-10-26,,Male,,,Former Model
Survivor: China,15,Leslie Nease,224,Leslie,38,Tega Cay,South Carolina,ENFP,3,9,3,3rd voted out,,Fei Long,,,,6,0,Leslie,1969-03-25,,Female,,,Christian Radio Host
Survivor: China,15,Ashley Massaro,223,Ashley,28,East Northport,New York,ESFP,2,6,2,2nd voted out,,Zhan Hu,,,,8,0,Ashley,1979-05-26,2019-05-16,Female,,,Professional Wrestler
Survivor: China,15,Steve Morris,222,Chicken,47,Marion,Virginia,ISFP,1,3,1,1st voted out,,Zhan Hu,,,,5,0,Chicken,1959-09-02,,Male,,,Chicken Farmer
Survivor: Fiji,14,Earl Cole,221,Earl,35,Santa Monica,California,INFJ,15,39,19,Sole Survivor,,Ravu,Moto,,Bula Bula,1,0,Earl,1971-04-09,,Male,Black,,Ad Executive
Survivor: Fiji,14,Cassandra Franklin,220,Cassandra,42,Los Angeles,California,ISFJ,15,39,18,Co-runner-up,,Moto,Moto,,Bula Bula,5,0,Cassandra,1964-04-19,,Female,Black,,College Administrator
Survivor: Fiji,14,Andria Herd,219,Dreamz,25,Wilmington,North Carolina,ESFP,15,39,17,Co-runner-up,,Moto,Ravu,,Bula Bula,2,1,Dreamz,1981-12-15,,Male,Black,,Cheerleading Coach
Survivor: Fiji,14,Yau-Man Chan,218,Yau-Man,54,Martinez,California,INTP,14,38,16,15th voted out,9th jury member,Ravu,Moto,,Bula Bula,10,0,Yau-Man,1952-08-26,,Male,Asian,Bornean American,Computer Engineer
Survivor: Fiji,14,Kenward Bernis,217,Boo,34,Lafayette,Louisiana,ISTP,14,37,15,14th voted out,8th jury member,Moto,Moto,,Bula Bula,5,3,Boo,1972-06-21,,Male,,,Construction Worker
Survivor: Fiji,14,Stacy Kimball,216,Stacy,27,Boulder,Colorado,INTJ,13,36,14,13th voted out,7th jury member,Moto,Moto,,Bula Bula,4,1,Stacy,1979-10-01,,Female,Asian,Korean American,Web Producer
Survivor: Fiji,14,Alex Angarita,215,Alex,28,Los Angeles,California,ENTJ,12,33,13,12th voted out,6th jury member,Moto,Ravu,,Bula Bula,9,0,Alex,1978-04-20,,Male,Colombian American,Hispanic or Latino,Attorney
Survivor: Fiji,14,Mookie Lee,214,Mookie,25,Chicago,Illinois,ESFP,11,30,12,11th voted out,5th jury member,Ravu,Ravu,,Bula Bula,6,0,Mookie,1981-11-10,,Male,Asian,Korean American,Business Consultant
Survivor: Fiji,14,Edgardo Rivera,213,Edgardo,28,Miami Beach,Florida,ESTP,10,27,11,10th voted out,4th jury member,Moto,Ravu,,Bula Bula,5,0,Edgardo,1978-10-05,,Male,Puerto Rican American,Hispanic or Latino,Ad Executive
Survivor: Fiji,14,Michelle Yi,212,Michelle,23,Cincinnati,Ohio,ENFP,9,24,10,9th voted out,3rd jury member,Ravu,Moto,,Bula Bula,3,0,Michelle,1983-12-02,,Female,Asian,Taiwanese American,Student
Survivor: Fiji,14,Lisette Linares,211,Lisi,36,Los Angeles,California,ESFP,8,21,9,8th voted out,2nd jury member,Moto,Ravu,,,7,0,Lisi,1970-06-09,,Female,Cuban American,Hispanic or Latino,Customer Service Rep.
Survivor: Fiji,14,James Reid,210,Rocky,28,Los Angeles,California,ESTP,7,19,8,7th voted out,1st jury member,Ravu,Ravu,,,5,0,Rocky,1978-09-11,,Male,,,Bartender
Survivor: Fiji,14,Anthony Robinson,209,Anthony,32,Compton,California,INFP,6,16,7,6th voted out,,Ravu,Ravu,,,10,0,Anthony,1974-06-25,,Male,Black,,Expert Witness Locator
Survivor: Fiji,14,Rita Verreos,208,Rita,38,San Antonio,Texas,ISFJ,5,14,6,5th voted out,,Ravu,,,,6,0,Rita,1968-07-19,,Female,Venezuelan American,Hispanic or Latino,Single Mom
Survivor: Fiji,14,Liliana Gomez,207,Liliana,25,Los Angeles,California,ISTJ,4,11,5,4th voted out,,Moto,,,,6,0,Liliana,1981-04-05,,Female,Mexican American,Hispanic or Latino,Loan Officer
Survivor: Fiji,14,Gary Stritesky,206,Gary,55,Ramsey,Minnesota,ISFJ,4,10,4,Quit,,Moto,,,,0,0,Gary,1951-09-16,,Male,,,School Bus Driver
Survivor: Fiji,14,Sylvia Kwan,205,Sylvia,52,Ross,California,ISTJ,3,8,3,3rd voted out,,Ravu,,,,6,0,Sylvia,1954-08-18,,Female,Asian,Hong Konger American,Architect
Survivor: Fiji,14,Erica Durousseau,204,Erica,27,Baton Rouge,Louisiana,ESFP,2,6,2,2nd voted out,,Ravu,,,,6,0,Erica,1979-12-11,,Female,Black,,Non-Profit Fundraiser
Survivor: Fiji,14,Jessica deBen,203,Jessica,27,Los Angeles,California,INFJ,1,3,1,1st voted out,,Ravu,,,,6,0,Jessica,1979-04-25,,Female,,,Fashion Stylist
Survivor: Cook Islands,13,Yul Kwon,202,Yul,31,San Mateo,California,INTJ,16,39,20,Sole Survivor,,Puka Puka,Aitutaki,Aitutaki,Aitutonga,5,0,Yul,1975-02-14,,Male,Asian,Korean American,Management Consultant;Product Management
Survivor: Cook Islands,13,Oscar Lusth,201,Ozzy,24,Venice,California,ISFP,16,39,19,Runner-up,,Aitutaki,Aitutaki,Aitutaki,Aitutonga,1,5,Ozzy,1981-08-23,,Male,Mexican American,Hispanic or Latino,Waiter;Photographer
Survivor: Cook Islands,13,Rebekah Lee,200,Becky,28,Washington,D.C.,INTP,16,39,18,2nd Runner-up,,Puka Puka,Aitutaki,Aitutaki,Aitutonga,5,0,Becky,1977-09-11,,Female,Asian,Korean American,Attorney
Survivor: Cook Islands,13,Sundra Oakley,199,Sundra,31,Los Angeles,California,INFP,15,38,17,17th voted out,9th jury member,Manihiki,Aitutaki,Aitutaki,Aitutonga,6,0,Sundra,1975-01-02,,Female,Black,,Actress
Survivor: Cook Islands,13,Adam Gentry,198,Adam,28,San Diego,California,ESTP,15,37,16,16th voted out,8th jury member,Rarotonga,Rarotonga,Rarotonga,Aitutonga,5,1,Adam,1978-08-21,,Male,White,,Copier Sales
Survivor: Cook Islands,13,Parvati Shallow,197,Parvati,23,West Hollywood,California,ENFJ,14,36,15,15th voted out,7th jury member,Rarotonga,Rarotonga,Rarotonga,Aitutonga,4,0,Parvati,1982-09-21,,Female,White,,Boxer;Charity Organizer;Yoga Teacher/Life Coach/Speaker
Survivor: Cook Islands,13,Jonathan Penner,196,Jonathan,44,Los Angeles,California,ENTP,13,33,14,14th voted out,6th jury member,Rarotonga,Aitutaki,Rarotonga,Aitutonga,19,0,Jonathan,1962-03-05,,Male,White,Jewish,Writer
Survivor: Cook Islands,13,Candice Woodcock,195,Candice,23,Washington,D.C.,ISTJ,12,30,13,13th voted out,5th jury member,Rarotonga,Aitutaki,Rarotonga,Aitutonga,7,0,Candice,1982-11-12,,Female,,,Pre-Med Student;Physician/Anesthesiology Resident
Survivor: Cook Islands,13,Nathan Gonzalez,194,Nate,26,Playa del Rey,California,ESTP,11,27,12,12th voted out,4th jury member,Manihiki,Rarotonga,Rarotonga,Aitutonga,5,1,Nate,1980-07-26,,Male,Black,Hispanic or Latino,Shoe Salesman
Survivor: Cook Islands,13,Jenny Guzon-Bae,193,Jenny,36,Lake Forest,Illinois,ISTJ,10,24,11,11th voted out,3rd jury member,Puka Puka,Rarotonga,Rarotonga,,12,0,Jenny,1970-05-08,,Female,Asian,Filipino American,Real Estate Agent
Survivor: Cook Islands,13,Rebecca Borman,192,Rebecca,34,Laurelton,New York,ISFJ,10,24,10,10th voted out,2nd jury member,Manihiki,Rarotonga,Rarotonga,,12,0,Rebecca,1971-08-31,,Female,Black,,Make-Up Artist
Survivor: Cook Islands,13,Brad Virata,191,Brad,29,Santa Monica,California,INFJ,9,21,9,9th voted out,1st jury member,Puka Puka,Rarotonga,Rarotonga,,7,0,Brad,1976-11-23,,Male,Asian,Asian American,Fashion Director
Survivor: Cook Islands,13,Jessica Smith,190,Jessica,27,Chico,California,ENFP,8,18,8,8th voted out,,Rarotonga,Aitutaki,,,6,0,Jessica,1979-01-22,,Female,White,,Roller Girl
Survivor: Cook Islands,13,Cristina Coria,189,Cristina,35,Santa Monica,California,ISFJ,6,15,7,7th voted out,,Aitutaki,Rarotonga,,,9,0,Cristina,1971-04-18,,Female,,Hispanic or Latino,Police Officer
Survivor: Cook Islands,13,Anh-Tuan Bui,188,Cao Boi,42,Christiansburg,Virginia,ENFP,6,15,6,6th voted out,,Puka Puka,Aitutaki,,,12,0,Cao Boi,1964-04-10,,Male,Asian,Vietnamese American,Nail Salon Manager
Survivor: Cook Islands,13,Stephannie Favor,187,Stephannie,35,Columbia,South Carolina,ISFJ,5,14,5,5th voted out,,Manihiki,Rarotonga,,,9,0,Stephannie,1970-07-12,,Female,Black,,Nursing Student
Survivor: Cook Islands,13,John Calderon,186,J.P.,30,Long Beach,California,ESFP,4,11,4,4th voted out,,Aitutaki,Rarotonga,,,7,0,J.P.,1975-09-05,,Male,,Hispanic or Latino,Volleyball Pro
Survivor: Cook Islands,13,Cecilia Mansilla,185,Cecilia,29,Oakland,California,ISTJ,3,8,3,3rd voted out,,Aitutaki,Aitutaki,,,5,0,Cecilia,1977-01-13,,Female,Peruvian American,Hispanic or Latino,Risk Consultant
Survivor: Cook Islands,13,Virgilio Garcia,184,Billy,36,New York City,New York,INFJ,2,6,2,2nd voted out,,Aitutaki,,,,4,0,Billy,1970-04-22,,Male,,Hispanic or Latino,Heavy Metal Musician
Survivor: Cook Islands,13,Sekou Bunch,183,Sekou,45,Los Angeles,California,ESFJ,1,3,1,1st voted out,,Manihiki,,,,3,0,Sekou,1960-09-09,,Male,Black,,Jazz Musician
Survivor: Panama,12,Aras Baskauskas,182,Aras,24,Santa Monica,California,INFP,16,39,16,Sole Survivor,,Viveros,Casaya,,Gitanos,9,0,Aras,1981-09-26,,Male,,,Yoga Instructor;Musician
Survivor: Panama,12,Danielle DiLorenzo,181,Danielle,24,Pompano Beach,Florida,ESFP,16,39,15,Runner-up,,Bayoneta,Casaya,,Gitanos,4,1,Danielle,1981-06-03,,Female,,,Medical Sales Rep.
Survivor: Panama,12,Terry Deitz,180,Terry,46,Simsbury,Connecticut,ESTJ,15,38,14,13th voted out,7th jury member,La Mina,La Mina,,Gitanos,1,5,Terry,1959-10-10,,Male,,,Pilot
Survivor: Panama,12,Cirie Fields,179,Cirie,35,Walterboro,South Carolina,ENFJ,14,36,13,12th voted out,6th jury member,Casaya,Casaya,,Gitanos,3,0,Cirie,1970-07-18,,Female,Black,,Nurse
Survivor: Panama,12,Shane Powers,178,Shane,34,Los Angeles,California,ESFP,13,33,12,11th voted out,5th jury member,La Mina,Casaya,,Gitanos,9,0,Shane,1970-11-28,,Male,,,Marketing Executive
Survivor: Panama,12,Courtney Marit,177,Courtney,31,Los Angeles,California,ENFP,12,30,11,10th voted out,4th jury member,Bayoneta,Casaya,,Gitanos,4,0,Courtney,1974-05-24,,Female,,,Fire Dancer
Survivor: Panama,12,Bruce Kanegai,176,Bruce,57,Simi Valley,California,INFP,11,25,10,Medically evacuated,3rd jury member,La Mina,Casaya,,Gitanos,2,0,Bruce,1947-12-17,,Male,Asian,Japanese American,Art Teacher
Survivor: Panama,12,Sally Schumann,175,Sally,27,Chicago,Illinois,INFP,10,24,9,9th voted out,2nd jury member,Bayoneta,La Mina,,Gitanos,8,0,Sally,1978-12-10,,Female,,,Social Worker
Survivor: Panama,12,Austin Carty,174,Austin,24,High Point,North Carolina,INFP,9,21,8,8th voted out,1st jury member,Viveros,La Mina,,Gitanos,7,0,Austin,1981-04-29,,Male,,,Writer
Survivor: Panama,12,Nick Stanbury,173,Nick,25,Tempe,Arizona,ISFP,8,18,7,7th voted out,,Viveros,La Mina,,Gitanos,6,0,Nick,1980-07-21,,Male,,,Financial Sales
Survivor: Panama,12,Dan Barry,172,Dan,51,South Hadley,Massachusetts,ISFJ,6,15,6,6th voted out,,La Mina,La Mina,,,3,0,Dan,1953-12-30,,Male,,,Astronaut
Survivor: Panama,12,Bobby Mason,171,Bobby,32,Los Angeles,California,ISTP,5,14,5,5th voted out,,Viveros,Casaya,,,3,0,Bobby,1973-08-20,,Male,Black,,Attorney
Survivor: Panama,12,Ruth Marie Milliman,170,Ruth Marie,48,Greenville,South Carolina,ISFJ,4,11,4,4th voted out,,Casaya,La Mina,,,6,0,Ruth Marie,1957-04-11,,Female,,,Real Estate
Survivor: Panama,12,Misty Giles,169,Misty,24,Dallas,Texas,INTP,3,8,3,3rd voted out,,Bayoneta,La Mina,,,5,0,Misty,1981-02-25,,Female,,,Missile Engineer
Survivor: Panama,12,Melinda Hyder,168,Melinda,32,Sevierville,Tennessee,ESFJ,2,6,2,2nd voted out,,Casaya,Casaya,,,5,0,Melinda,1973-05-23,,Female,,,Singer/Entertainer
Survivor: Panama,12,Tina Scheer,167,Tina,44,Hayward,Wisconsin,ESTP,1,3,1,1st voted out,,Casaya,,,,3,0,Tina,1960-11-17,,Female,,,Lumberjill
Survivor: Guatemala,11,Danni Boatwright,166,Danni,29,Tonganoxie,Kansas,ENFJ,15,39,18,Sole Survivor,,Nakúm,Yaxhá,,Xhakúm,1,2,Danni,1975-07-13,,Female,,,Sports Radio Host;Owner of Sideline Chic
Survivor: Guatemala,11,Stephenie LaGrossa,144,Stephenie,25,Toms River,New Jersey,ESTJ,15,39,17,Runner-up,,Yaxhá,Nakúm,,Xhakúm,2,1,Stephenie,1979-12-06,,Female,,,Pharmaceutical Sales Representative
Survivor: Guatemala,11,Rafe Judkins,165,Rafe,22,Pittsburgh,Pennsylvania,INFP,14,38,16,16th voted out,7th jury member,Yaxhá,Nakúm,,Xhakúm,2,4,Rafe,1983-01-08,,Male,,,Wilderness Guide
Survivor: Guatemala,11,Lydia Morales,164,Lydia,42,Lakewood,Washington,ISFJ,14,37,15,15th voted out,6th jury member,Yaxhá,Nakúm,,Xhakúm,10,0,Lydia,1963-01-19,,Female,Puerto Rican American,Hispanic or Latino,Fishmonger
Survivor: Guatemala,11,Cindy Hall,163,Cindy,31,Naples,Florida,ISFP,13,36,14,14th voted out,5th jury member,Nakúm,Nakúm,,Xhakúm,6,0,Cindy,1974-06-28,,Female,,,Zookeeper
Survivor: Guatemala,11,Judd Sergeant,162,Judd,34,Ridgefield,New Jersey,ESTP,12,33,13,13th voted out,4th jury member,Nakúm,Nakúm,,Xhakúm,6,0,Judd,1970-09-13,,Male,,,Hotel Doorman
Survivor: Guatemala,11,Gary Hogeboom,161,Gary,46,Grand Haven,Michigan,INFJ,11,30,12,12th voted out,3rd jury member,Yaxhá,Yaxhá,,Xhakúm,8,2,Gary,1958-08-21,,Male,,,Ex-NFL Quarterback
Survivor: Guatemala,11,Jamie Newton,160,Jamie,24,North Hollywood,California,ISTP,10,27,11,11th voted out,2nd jury member,Yaxhá,Nakúm,,Xhakúm,10,1,Jamie,1981-01-26,,Male,,,Water Skiing Instructor
Survivor: Guatemala,11,Bobby Jon Drinkard,141,Bobby Jon,28,Los Angeles,California,ISTP,9,24,10,10th voted out,1st jury member,Nakúm,Yaxhá,,Xhakúm,0,0,Bobby Jon,1977-05-10,,Male,,,Waiter
Survivor: Guatemala,11,Brandon Bellinger,159,Brandon,22,Manhattan,Kansas,ISTP,8,21,9,9th voted out,,Nakúm,Yaxhá,,Xhakúm,6,0,Brandon,1983-01-22,,Male,,,Farmer
Survivor: Guatemala,11,Amy O'Hara,158,Amy,39,Revere,Massachusetts,ESTP,7,18,8,8th voted out,,Yaxhá,Yaxhá,,,4,0,Amy,1965-11-02,,Female,,,Police Sergeant
Survivor: Guatemala,11,Brian Corridan,157,Brian,22,New York City,New York,ENTP,6,15,7,7th voted out,,Yaxhá,Yaxhá,,,12,0,Brian,1983-02-10,,Male,,,Ivy League Student
Survivor: Guatemala,11,Margaret Bobonich,156,Margaret,43,Chardon,Ohio,ESFJ,6,15,6,6th voted out,,Nakúm,Nakúm,,,13,0,Margaret,1962-06-05,,Female,,,Nurse Practitioner
Survivor: Guatemala,11,Blake Towsley,155,Blake,24,Dallas,Texas,ESTP,5,14,5,5th voted out,,Nakúm,Yaxhá,,,5,0,Blake,1981-05-05,,Male,,,Real Estate Broker
Survivor: Guatemala,11,Brooke Struck,154,Brooke,25,Hood River,Oregon,ISTJ,4,11,4,4th voted out,,Nakúm,Nakúm,,,5,0,Brooke,1979-07-30,,Female,,,Law Student
Survivor: Guatemala,11,Brianna Varela,153,Brianna,21,Edmonds,Washington,ENFP,3,8,3,3rd voted out,,Yaxhá,,,,7,0,Brianna,1983-10-29,,Female,,Hispanic or Latino,Retail Salesperson
Survivor: Guatemala,11,Morgan McDevitt,152,Morgan,21,Decatur,Illinois,INFP,2,6,2,2nd voted out,,Yaxhá,,,,8,0,Morgan,1983-11-24,,Female,,,Magician's Assistant
Survivor: Guatemala,11,Jim Lynch,151,Jim,63,Northglenn,Colorado,ISTJ,1,3,1,1st voted out,,Nakúm,,,,8,0,Jim,1942-01-07,,Male,,,Retired Fire Captain
Survivor: Palau,10,Tom Westman,150,Tom,40,Sayville,New York,ESTJ,15,39,20,Sole Survivor,,Koror,,,Koror,0,5,Tom,1964-01-04,,Male,,,NYC Firefighter;Motivational Speaker
Survivor: Palau,10,Katie Gallagher,149,Katie,29,Merced,California,ESFP,15,39,19,Runner-up,,Koror,,,Koror,2,0,Katie,1975-05-28,,Female,,,Advertising Executive
Survivor: Palau,10,Ian Rosenberger,148,Ian,23,Ambridge,Pennsylvania,ESFP,14,38,18,14th voted out,7th jury member,Koror,,,Koror,5,3,Ian,1981-08-24,,Male,,,Dolphin Trainer
Survivor: Palau,10,Jennifer Lyon,147,Jenn,32,Encino,California,ISFP,14,37,17,13th voted out,6th jury member,Koror,,,Koror,3,0,Jenn,1972-02-27,2010-01-19,Female,,,Nanny
Survivor: Palau,10,Caryn Groedel,146,Caryn,46,Solon,Ohio,ISTJ,13,36,16,12th voted out,5th jury member,Koror,,,Koror,7,0,Caryn,1958-08-13,,Female,White,Jewish,Civil Rights Lawyer
Survivor: Palau,10,Gregg Carey,145,Gregg,27,Chicago,Illinois,INTP,12,33,15,11th voted out,4th jury member,Koror,,,Koror,4,0,Gregg,1977-01-09,,Male,,,Business Consultant
Survivor: Palau,10,Stephenie LaGrossa,144,Stephenie,24,Toms River,New Jersey,ESTJ,11,30,14,10th voted out,3rd jury member,Ulong,,,Koror,8,0,Stephenie,1979-12-06,,Female,,,Pharmaceutical Sales Representative
Survivor: Palau,10,Janu Tornell,143,Janu,39,Las Vegas,Nevada,INFP,10,27,13,Quit,2nd jury member,Koror,,,Koror,1,0,Janu,1965-05-09,,Female,Cuban American,Hispanic or Latino,Vegas Showgirl
Survivor: Palau,10,Coby Archa,142,Coby,32,Athens,Texas,ENFP,9,24,12,9th voted out,1st jury member,Koror,,,Koror,7,0,Coby,1972-09-08,,Male,,,Hairstylist
Survivor: Palau,10,Bobby Jon Drinkard,141,Bobby Jon,27,Los Angeles,California,ISTP,8,21,11,Eliminated,,Ulong,,,,0,0,Bobby Jon,1977-05-10,,Male,,,Waiter
Survivor: Palau,10,Ibrehem Rahman,140,Ibrehem,27,Birmingham,Alabama,ISTJ,7,18,10,8th voted out,,Ulong,,,,4,1,Ibrehem,1977-03-04,,Male,Black,,Waiter
Survivor: Palau,10,James Miller,139,James,33,Mobile,Alabama,ESTP,6,15,9,7th voted out,,Ulong,,,,8,0,James,1971-07-08,,Male,,,Steelworker
Survivor: Palau,10,Angie Jakusz,138,Angie,24,New Orleans,Louisiana,INFP,5,12,8,6th voted out,,Ulong,,,,13,0,Angie,1980-03-27,2021-01-08,Female,,,Bartender
Survivor: Palau,10,Willard Smith,137,Willard,56,Bellevue,Washington,INTP,5,12,7,5th voted out,,Koror,,,,16,0,Willard,1947-11-30,,Male,,,Lawyer
Survivor: Palau,10,Kimberly Mullen,136,Kim,25,Huber Heights,Ohio,INTJ,4,11,6,4th voted out,,Ulong,,,,8,0,Kim,1979-03-13,,Female,,,Graduate Student
Survivor: Palau,10,Jeff Wilson,135,Jeff,21,Ventura,California,ESFP,3,8,5,3rd voted out,,Ulong,,,,5,0,Jeff,1983-02-09,,Male,,,Personal Trainer
Survivor: Palau,10,Ashlee Ashby,134,Ashlee,22,Easley,South Carolina,ISFJ,2,6,4,2nd voted out,,Ulong,,,,6,0,Ashlee,1982-05-02,,Female,,,Student
Survivor: Palau,10,Jolanda Jones,133,Jolanda,38,Houston,Texas,ESTJ,1,3,3,1st voted out,,Ulong,,,,6,1,Jolanda,1965-11-06,,Female,Black,,Lawyer
Survivor: Palau,10,Wanda Shirk,132,Wanda,55,Ulysses,Pennsylvania,ENFP,1,2,2,Eliminated,,None,,,,0,0,Wanda,1949-08-24,,Female,,,English Teacher
Survivor: Palau,10,Jonathan Libby,131,Jonathan,23,Dallas,Texas,ISTP,1,2,1,Eliminated,,None,,,,0,0,Jonathan,1981-09-05,,Male,,,Sales & Marketing Associate
Survivor: Vanuatu,9,Chris Daugherty,130,Chris,33,South Vienna,Ohio,ENTP,15,39,18,Sole Survivor,,Lopevi,Lopevi,,Alinta,3,3,Chris,1970-08-29,,Male,,,Highway Construction Worker
Survivor: Vanuatu,9,Twila Tanner,129,Twila,41,Marshall,Missouri,ISTJ,15,39,17,Runner-up,,Yasur,Lopevi,,Alinta,6,1,Twila,1962-10-12,,Female,,,Highway Repair Worker
Survivor: Vanuatu,9,Scout Cloud Lee,128,Scout,59,Stillwater,Oklahoma,INFJ,14,38,16,16th voted out,7th jury member,Yasur,Yasur,,Alinta,3,0,Scout,1944-11-08,,Female,,,Rancher
Survivor: Vanuatu,9,Eliza Orlins,127,Eliza,21,Syracuse,New York,ENTJ,14,37,15,15th voted out,6th jury member,Yasur,Yasur,,Alinta,9,1,Eliza,1982-12-25,,Female,White,Jewish,Pre-Law Student;Law School Student
Survivor: Vanuatu,9,Julie Berry,126,Julie,23,Gorham,Maine,INFP,13,36,14,14th voted out,5th jury member,Yasur,Lopevi,,Alinta,4,0,Julie,1980-12-15,,Female,,,Youth Mentor
Survivor: Vanuatu,9,Ami Cusack,125,Ami,31,Lakewood,Colorado,ENTJ,12,33,13,13th voted out,4th jury member,Yasur,Yasur,,Alinta,8,3,Ami,1973-01-25,,Female,,,Coffee Barista;Nanny
Survivor: Vanuatu,9,Leann Slaby,124,Leann,35,Kansasville,Wisconsin,INFJ,11,30,12,12th voted out,3rd jury member,Yasur,Yasur,,Alinta,8,0,Leann,1969-07-08,,Female,,,Equity Research Assistant
Survivor: Vanuatu,9,James Crittenden,123,Chad,34,Oakland,California,ESTP,10,27,11,11th voted out,2nd jury member,Lopevi,Lopevi,,Alinta,7,0,Chad,1969-08-08,,Male,,,Teacher
Survivor: Vanuatu,9,Lea Masters,122,Lea,40,Columbia,South Carolina,ESFJ,9,24,10,10th voted out,1st jury member,Lopevi,Lopevi,,Alinta,7,1,Lea,1964-03-28,,Male,,,Drill Sergeant
Survivor: Vanuatu,9,Rory Freeman,121,Rory,35,Des Moines,Iowa,INTP,8,21,9,9th voted out,,Lopevi,Yasur,,Alinta,14,0,Rory,1968-10-30,,Male,Black,,Housing Case Manager
Survivor: Vanuatu,9,John Kenney,120,John K.,22,Los Angeles,California,ESFP,7,18,8,8th voted out,,Lopevi,Lopevi,,,5,1,John K.,1981-09-26,,Male,,,Mechanical Bull Operator
Survivor: Vanuatu,9,Lisa Keiffer,119,Lisa,44,Mandeville,Louisiana,ESFJ,6,15,7,7th voted out,,Yasur,Yasur,,,4,0,Lisa,1960-05-03,,Female,,,Real Estate Agent
Survivor: Vanuatu,9,Travis Sampson,118,Travis,33,Johnson City,Tennessee,ISFP,5,12,6,6th voted out,,Lopevi,Yasur,,,6,0,Travis,1971-02-19,,Male,,,Security Officer
Survivor: Vanuatu,9,Brady Finta,117,Brady,33,Huntington Beach,California,ISTJ,4,10,5,5th voted out,,Lopevi,,,,6,0,Brady,1970-12-17,,Male,,,FBI Agent
Survivor: Vanuatu,9,Mia Galeotalanza,116,Mia,29,Boston,Massachusetts,ESFP,3,7,4,4th voted out,,Yasur,,,,5,0,Mia,1974-08-17,,Female,,,Bookkeeper
Survivor: Vanuatu,9,John Palyok,115,John P.,31,Los Angeles,California,ESTP,3,7,3,3rd voted out,,Lopevi,,,,5,0,John P.,1973-05-13,,Male,,,Sales Manager
Survivor: Vanuatu,9,Dolly Neely,114,Dolly,25,Lake Latonka,Pennsylvania,ISFP,2,6,2,2nd voted out,,Yasur,,,,5,0,Dolly,1978-11-18,,Female,,,Sheep Farmer
Survivor: Vanuatu,9,Brook Geraghty,113,Brook,27,Winthrop,Massachusetts,INTP,1,3,1,1st voted out,,Lopevi,,,,5,0,Brook,1976-11-20,,Male,,,Document Manager
Survivor: All-Stars,8,Amber Brkich,27,Amber,25,Beaver,Pennsylvania,ISFP,17,39,18,Sole Survivor,,Chapera,Chapera,Chapera,Chaboga Mogo,6,1,Amber,1978-08-11,,Female,,,Administrative Assistant;Director of Marketing and Communications
Survivor: All-Stars,8,Rob Mariano,55,Boston Rob,27,Canton,Massachusetts,ESTJ,17,39,17,Runner-up,,Chapera,Chapera,Mogo Mogo,Chaboga Mogo,0,4,Boston Rob,1975-12-25,,Male,,,Construction Worker
