"season_name","season","episode","day","episode_title","challenge_name","challenge_type","outcome_type","challenge_id","winner_ids","winner_names","winner_tribes","winner_statuses"
"Survivor: Marquesas",4,12,33,"Marquesan Vacation","Squared Off","Reward","Individual","CH0072","62","Kathy","NA","Winner"
"Survivor: Marquesas",4,13,36,"A Tale of Two Cities","Witch Hunt","Immunity","Individual","CH0100","62","Kathy","NA","Winner"
"Survivor: Marquesas",4,13,36,"A Tale of Two Cities","Survivor Pentathlon","Reward","Individual","CH0167","60","Sean","NA","Winner"
"Survivor: Marquesas",4,14,37,"The Sole Survivor","Fallen Comrades","Immunity","Individual","CH0114","64","Vecepia","NA","Winner"
"Survivor: Marquesas",4,14,38,"The Sole Survivor","Hands on a Hard Idol","Immunity","Individual","CH0110","63","Neleh","NA","Winner"
"Survivor: Thailand",5,1,3,"The Importance of Being Eldest","Flying Your Flag","Immunity","Tribal","CH0272","c(""67"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Jed"", ""Stephanie"", ""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,2,6,"The Great Divide","Floating Puzzle","Immunity","Tribal","CH0273","c(""67"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Jed"", ""Stephanie"", ""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,2,6,"The Great Divide","Blind Leading the Blind","Reward","Tribal","CH0631","c(""67"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Jed"", ""Stephanie"", ""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,3,9,"Family Values","Temple Transfer","Immunity","Tribal","CH0279","c(""68"", ""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ghandia"", ""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,3,9,"Family Values","Pilfering Pirates","Reward","Tribal","CH0277","c(""68"", ""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ghandia"", ""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,4,12,"Gender Bender","Tan-dy Gram","Immunity","Tribal","CH0282","c(""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Stephanie"", ""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,4,12,"Gender Bender","New Tribe Member","Reward","Tribal","CH0281","c(""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Stephanie"", ""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,5,15,"The Ocean's Surprise","Catch of the Day","Immunity","Tribal","CH0283","c(""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,5,15,"The Ocean's Surprise","Survivor Auction","Reward","Individual","CH0143","NA","NA","NA","Winner"
"Survivor: Thailand",5,6,18,"The Power of One","Thai 21","Immunity","Tribal","CH0292","c(""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,6,18,"The Power of One","Wicker Flicker","Reward","Tribal","CH0284","c(""70"", ""71"", ""72"", ""73"", ""74"", ""75"")","c(""Robb"", ""Shii Ann"", ""Erin"", ""Ken"", ""Penny"", ""Jake"")","c(""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"", ""Sook Jai"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,7,21,"Assumptions","Jail Break","Immunity","Tribal","CH0730","c(""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,8,24,"Sleeping with the Enemy","Breathing Space","Immunity","Tribal","CH0293","c(""76"", ""77"", ""78"", ""79"", ""80"")","c(""Ted"", ""Helen"", ""Jan"", ""Clay"", ""Brian"")","c(""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"", ""Chuay Gahn"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Thailand",5,9,27,"Desperate Measures","Thai Numbers","Immunity","Individual","CH0294","79","Clay","NA","Winner"
"Survivor: Thailand",5,9,27,"Desperate Measures","The Obstacle Course","Reward","Individual","CH0039","80","Brian","NA","Winner"
"Survivor: Thailand",5,10,30,"While the Cats are Away","Survivor Quiz Show","Immunity","Individual","CH0082","77","Helen","NA","Winner"
"Survivor: Thailand",5,10,30,"While the Cats are Away","Knock-Out","Reward","Individual","CH0295","c(""80"", ""79"")","c(""Brian"", ""Clay"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Thailand",5,12,33,"A Big Surprise... and Another","Cube Crisis","Immunity","Individual","CH0296","76","Ted","NA","Winner"
"Survivor: Thailand",5,12,33,"A Big Surprise... and Another","Buggin' Out","Reward","Individual","CH0004","77","Helen","NA","Winner"
"Survivor: Thailand",5,13,36,"The Tides are Turning","Step on Up","Immunity","Individual","CH0301","80","Brian","NA","Winner"
"Survivor: Thailand",5,13,36,"The Tides are Turning","Letter Hunt","Reward","Individual","CH0299","c(""76"", ""77"")","c(""Ted"", ""Helen"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Thailand",5,14,37,"Slip Through Your Fingers","Survivor Pentathlon","Immunity","Individual","CH0180","80","Brian","NA","Winner"
"Survivor: Thailand",5,14,38,"Slip Through Your Fingers","Slip Through Your Fingers","Immunity","Individual","CH0178","80","Brian","NA","Winner"
"Survivor: The Amazon",6,1,3,"Boys vs. Girls","Lock Step","Immunity","Tribal","CH0120","c(""82"", ""84"", ""85"", ""86"", ""89"", ""91"", ""92"", ""96"")","c(""Janet"", ""JoAnna"", ""Jeanne"", ""Shawna"", ""Deena"", ""Christy"", ""Heidi"", ""Jenna"")","c(""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,2,6,"Storms","Total Recall","Immunity","Tribal","CH0304","c(""83"", ""87"", ""88"", ""90"", ""93"", ""94"", ""95"")","c(""Daniel"", ""Roger"", ""Dave"", ""Alex"", ""Butch"", ""Rob"", ""Matthew"")","c(""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,2,6,"Storms","Blind Leading the Blind","Reward","Tribal","CH0631","c(""82"", ""84"", ""85"", ""86"", ""89"", ""91"", ""92"", ""96"")","c(""Janet"", ""JoAnna"", ""Jeanne"", ""Shawna"", ""Deena"", ""Christy"", ""Heidi"", ""Jenna"")","c(""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,3,9,"Girl Power","Jail Break","Immunity","Tribal","CH0730","c(""84"", ""85"", ""86"", ""89"", ""91"", ""92"", ""96"")","c(""JoAnna"", ""Jeanne"", ""Shawna"", ""Deena"", ""Christy"", ""Heidi"", ""Jenna"")","c(""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,3,9,"Girl Power","Matchmaker","Reward","Tribal","CH0305","c(""84"", ""85"", ""86"", ""89"", ""91"", ""92"", ""96"")","c(""JoAnna"", ""Jeanne"", ""Shawna"", ""Deena"", ""Christy"", ""Heidi"", ""Jenna"")","c(""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,4,12,"Trapped","Gone Fishin'","Immunity","Tribal","CH0307","c(""87"", ""88"", ""90"", ""93"", ""94"", ""95"")","c(""Roger"", ""Dave"", ""Alex"", ""Butch"", ""Rob"", ""Matthew"")","c(""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,4,12,"Trapped","Fast Fire","Reward","Tribal","CH0077","c(""87"", ""88"", ""90"", ""93"", ""94"", ""95"")","c(""Roger"", ""Dave"", ""Alex"", ""Butch"", ""Rob"", ""Matthew"")","c(""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,5,15,"Pick-up Sticks","Up The Creek","Immunity","Tribal","CH0308","c(""86"", ""89"", ""90"", ""94"", ""95"", ""96"")","c(""Shawna"", ""Deena"", ""Alex"", ""Rob"", ""Matthew"", ""Jenna"")","c(""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"", ""Jaburu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,6,18,"More Than Meats the Eye","Piranha Feast","Immunity","Tribal","CH0313","c(""87"", ""88"", ""91"", ""92"", ""93"")","c(""Roger"", ""Dave"", ""Christy"", ""Heidi"", ""Butch"")","c(""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,6,18,"More Than Meats the Eye","Log Jam","Reward","Tribal","CH0309","c(""87"", ""88"", ""91"", ""92"", ""93"")","c(""Roger"", ""Dave"", ""Christy"", ""Heidi"", ""Butch"")","c(""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"", ""Tambaqui"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: The Amazon",6,7,21,"Girls Gone Wilder","Perch","Immunity","Individual","CH0890","89","Deena","NA","Winner"
"Survivor: The Amazon",6,8,24,"Sleeping With the Enemy","Survivor Quiz Show","Immunity","Individual","CH0082","96","Jenna","NA","Winner"
"Survivor: The Amazon",6,8,24,"Sleeping With the Enemy","Mud Bungee","Reward","Individual","CH0316","c(""88"", ""89"")","c(""Dave"", ""Deena"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: The Amazon",6,9,27,"The Chain","Buggin' Out","Immunity","Individual","CH0004","95","Matthew","NA","Winner"
"Survivor: The Amazon",6,9,27,"The Chain","Choose Your Weapon","Reward","Individual","CC0139","c(""90"", ""96"")","c(""Alex"", ""Jenna"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: The Amazon",6,11,30,"Q and A","Q and A","Immunity","Individual","CH0318","94","Rob","NA","Winner"
"Survivor: The Amazon",6,11,30,"Q and A","Survivor Auction","Reward","Individual","CH0143","NA","NA","NA","Winner"
"Survivor: The Amazon",6,12,33,"Sour Grapes","Shoot 'n' Shuffle","Immunity","Individual","CH0330","96","Jenna","NA","Winner"
"Survivor: The Amazon",6,12,33,"Sour Grapes","Paddle","Reward","Individual","CH0329","c(""95"", ""94"", ""93"", ""91"", ""92"", ""96"")","c(""Matthew"", ""Rob"", ""Butch"", ""Christy"", ""Heidi"", ""Jenna"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: The Amazon",6,13,36,"The Amazon Heats Up","Out on a Limb","Immunity","Individual","CH0054","95","Matthew","NA","Winner"
"Survivor: The Amazon",6,13,36,"The Amazon Heats Up","Survivor Pentathlon","Reward","Individual","CH0183","95","Matthew","NA","Winner"
"Survivor: The Amazon",6,13,36,"The Amazon Heats Up","Try Again","Reward","Individual","CH0182","94","Rob","NA","Winner"
"Survivor: The Amazon",6,14,37,"...And Then There Were Four","Braille Maze","Immunity","Individual","CH0336","96","Jenna","NA","Winner"
"Survivor: The Amazon",6,14,38,"...And Then There Were Four","Will Power","Immunity","Individual","CH0337","96","Jenna","NA","Winner"
"Survivor: Pearl Islands",7,1,3,"Beg, Barter, Steal","Connon Carry","Immunity","Tribal","CH0345","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,2,6,"To Quit or Not to Quit","All Tied Up","Immunity","Tribal","CH0347","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,2,6,"To Quit or Not to Quit","Bountiful Chest","Reward","Tribal","CH0346","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,3,9,"United We Stand, Divided We...?","Pull Your Weight","Immunity","Tribal","CH0350","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,3,9,"United We Stand, Divided We...?","Sprung a Leak","Reward","Tribal","CH0348","c(""103"", ""107"", ""109"", ""111"", ""112"", ""100"", ""101"", ""102"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"", ""Burton"", ""Michelle"", ""Trish"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,4,12,"Pick a Castaway...Any Castaway","Boarding Party","Immunity","Tribal","CH0352","c(""104"", ""105"", ""106"", ""108"", ""110"")","c(""Osten"", ""Andrew"", ""Ryan O."", ""Tijuana"", ""Darrah"")","c(""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,4,12,"Pick a Castaway...Any Castaway","Float-It Notes","Reward","Tribal","CH0351","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,5,15,"Everyone's Hero","Buggin' Out","Immunity","Tribal","CH0004","c(""104"", ""105"", ""106"", ""108"", ""110"")","c(""Osten"", ""Andrew"", ""Ryan O."", ""Tijuana"", ""Darrah"")","c(""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,5,15,"Everyone's Hero","Paddle For Paddles","Reward","Tribal","CH0353","c(""104"", ""105"", ""106"", ""108"", ""110"")","c(""Osten"", ""Andrew"", ""Ryan O."", ""Tijuana"", ""Darrah"")","c(""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,6,18,"Me and My Snake","Shoulder the Load","Immunity","Tribal","CH0357","c(""104"", ""105"", ""106"", ""108"", ""110"")","c(""Osten"", ""Andrew"", ""Ryan O."", ""Tijuana"", ""Darrah"")","c(""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"", ""Morgan"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,6,18,"Me and My Snake","Ready, Aim, Fire","Reward","Tribal","CH0354","c(""103"", ""107"", ""109"", ""111"", ""112"")","c(""Shawn"", ""Rupert"", ""Christa"", ""Jonny Fairplay"", ""Sandra"")","c(""Drake"", ""Drake"", ""Drake"", ""Drake"", ""Drake"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,7,19,"What the...?, Part 1","Jail Break","Immunity","Tribal","CH0730","c(""99"", ""100"", ""101"", ""97"", ""98"", ""102"")","c(""Lillian"", ""Burton"", ""Michelle"", ""Nicole"", ""Ryan S."", ""Trish"")","c(""The Outcasts"", ""The Outcasts"", ""The Outcasts"", ""The Outcasts"", ""The Outcasts"", ""The Outcasts"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,8,21,"What the...?, Part 2","Keel Hauling","Immunity","Individual","CH0845","100","Burton","NA","Winner"
"Survivor: Pearl Islands",7,9,24,"Shocking! Simply Shocking!","Survivor Quiz Show","Immunity","Individual","CH0082","107","Rupert","NA","Winner"
"Survivor: Pearl Islands",7,9,24,"Shocking! Simply Shocking!","Signal Fire","Reward","Individual","CH0360","c(""107"", ""100"", ""99"")","c(""Rupert"", ""Burton"", ""Lillian"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Pearl Islands",7,10,27,"Swimming With Sharks","Killer","Immunity","Individual","CH0361","100","Burton","NA","Winner"
"Survivor: Pearl Islands",7,10,27,"Swimming With Sharks","The Obstacle Course","Reward","Team","CH0039","c(""100"", ""111"", ""99"")","c(""Burton"", ""Jonny Fairplay"", ""Lillian"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Pearl Islands",7,11,30,"The Great Lie","Swahili Scramble","Immunity","Individual","CH0235","110","Darrah","NA","Winner"
"Survivor: Pearl Islands",7,11,30,"The Great Lie","Know Your Loved One","Reward","Individual","CH0233","111","Jonny Fairplay","NA","Winner"
"Survivor: Pearl Islands",7,12,33,"Would You Be My Brutus Today?","Spear-It Hunt","Immunity","Individual","CH0216","110","Darrah","NA","Winner"
"Survivor: Pearl Islands",7,12,33,"Would You Be My Brutus Today?","Water Obstacle Course","Reward","Individual","CH0362","c(""110"", ""111"", ""99"")","c(""Darrah"", ""Jonny Fairplay"", ""Lillian"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Pearl Islands",7,13,36,"Mutiny","Corks and Keys","Immunity","Individual","CH0363","110","Darrah","NA","Winner"
"Survivor: Pearl Islands",7,13,36,"Mutiny","Survivor Pentathlon","Reward","Individual","CH0184","c(""100"", ""111"")","c(""Burton"", ""Jonny Fairplay"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Pearl Islands",7,14,38,"Flames and Endurance","Sea Legs","Immunity","Individual","CH0254","99","Lillian","NA","Winner"
"Survivor: All-Stars",8,1,3,"They're Back!","Quest for Fire","Immunity","Tribal","CH0001","c(""94"", ""13"", ""24"", ""45"", ""55"", ""27"", ""9"", ""16"", ""31"", ""46"", ""62"", ""71"")","c(""Rob C."", ""Sue"", ""Alicia"", ""Tom"", ""Boston Rob"", ""Amber"", ""Jenna L."", ""Richard"", ""Colby"", ""Lex"", ""Kathy"", ""Shii Ann"")","c(""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: All-Stars",8,2,6,"Panicked, Desperate, Thirsty as Hell","Float Your Boat","Immunity","Tribal","CH0241","c(""94"", ""13"", ""24"", ""45"", ""55"", ""27"", ""9"", ""16"", ""31"", ""46"", ""62"", ""71"")","c(""Rob C."", ""Sue"", ""Alicia"", ""Tom"", ""Boston Rob"", ""Amber"", ""Jenna L."", ""Richard"", ""Colby"", ""Lex"", ""Kathy"", ""Shii Ann"")","c(""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Chapera"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"", ""Mogo Mogo"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: All-Stars",8,2,6,"Panicked, Desperate, Thirsty as Hell","Starway to the Stars","Reward","Tribal","CH0365","c(""14"", ""48"", ""25"", ""107"", ""9"")","c(""Rudy"", ""Ethan"", ""Jerri"", ""Rupert"", ""Jenna L."")","c(""Saboga"", ""Saboga"", ""Saboga"", ""Saboga"", ""Saboga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
